timestamp_minute,tower_identifier,tower_position_x_meter,tower_position_y_meter,tower_motion_power_watt,tower_idle_power_watt,tower_to_tower_mesh_comm_power_watt,tower_to_truck_comm_power_watt,total_power_consumption_watt,battery_voltage_volt,battery_percentage_remaining,current_draw_ampere,ampere_hour_used_this_step,battery_energy_remaining_wh,connected_trucks_ids,connected_tower_ids,truck0_x,truck0_y,truck0_distance_to_A,truck0_distance_to_B,truck0_distance_to_C,truck0_connected_tower,truck1_x,truck1_y,truck1_distance_to_A,truck1_distance_to_B,truck1_distance_to_C,truck1_connected_tower,truck2_x,truck2_y,truck2_distance_to_A,truck2_distance_to_B,truck2_distance_to_C,truck2_connected_tower,truck3_x,truck3_y,truck3_distance_to_A,truck3_distance_to_B,truck3_distance_to_C,truck3_connected_tower,truck4_x,truck4_y,truck4_distance_to_A,truck4_distance_to_B,truck4_distance_to_C,truck4_connected_tower,truck5_x,truck5_y,truck5_distance_to_A,truck5_distance_to_B,truck5_distance_to_C,truck5_connected_tower
104.917,C,150.0,617.2,4,3,326.56,0,333.56,22.79,17.56,14.6358,0.004065,69.7859,,A;B,-354.23,98.69,469.57,518.14,723.26,None,110.8,289.2,136.55,49.68,330.33,B,150.0,245.76,195.04,9.66,371.44,B,-100.0,518.94,175.32,361.34,268.62,A,662.5,200.0,673.13,523.57,660.84,None,307.98,250.0,322.72,166.66,399.74,B
104.933,A,13.2,390.0,4,3,148.09,33.89,188.98,22.92,20.54,8.2434,0.00229,81.6284,T3,B;C,-350.0,100.0,464.77,515.21,722.97,None,107.98,292.02,136.32,54.63,332.84,B,150.0,247.03,197.88,7.71,375.17,B,-100.0,519.49,171.99,362.79,270.28,A,665.0,200.0,678.93,524.5,665.94,None,303.87,250.0,322.63,160.98,402.75,B
104.933,B,142.89,250.0,4,3,277.5,30.66,315.16,22.59,13.05,13.9522,0.003876,51.8926,T1;T2;T5,A;C,-350.0,100.0,464.77,515.21,722.97,None,107.98,292.02,136.32,54.63,332.84,B,150.0,247.03,197.88,7.71,375.17,B,-100.0,519.49,171.99,362.79,270.28,A,665.0,200.0,678.93,524.5,665.94,None,303.87,250.0,322.63,160.98,402.75,B
104.933,C,150.0,622.2,4,3,337.7,0,344.7,22.79,17.53,15.125,0.004201,69.6901,,A;B,-350.0,100.0,464.77,515.21,722.97,None,107.98,292.02,136.32,54.63,332.84,B,150.0,247.03,197.88,7.71,375.17,B,-100.0,519.49,171.99,362.79,270.28,A,665.0,200.0,678.93,524.5,665.94,None,303.87,250.0,322.63,160.98,402.75,B
104.95,A,10.21,392.5,4,3,150.53,32.21,189.74,22.92,20.52,8.2767,0.002299,81.5757,T3,B;C,-346.62,101.43,460.48,512.98,719.74,None,105.22,294.77,136.3,59.48,330.66,B,150.0,248.17,200.93,5.92,374.22,B,-100.0,520.0,168.53,364.17,270.16,A,667.5,200.0,684.9,525.51,668.0,None,291.87,250.0,315.66,147.5,398.5,B
104.95,B,144.38,250.0,4,3,280.63,25.47,313.09,22.59,13.03,13.8614,0.00385,51.8056,T1;T2;T5,A;C,-346.62,101.43,460.48,512.98,719.74,None,105.22,294.77,136.3,59.48,330.66,B,150.0,248.17,200.93,5.92,374.22,B,-100.0,520.0,168.53,364.17,270.16,A,667.5,200.0,684.9,525.51,668.0,None,291.87,250.0,315.66,147.5,398.5,B
104.95,C,150.0,622.39,4,3,337.54,0,344.54,22.79,17.51,15.1186,0.0042,69.5944,,A;B,-346.62,101.43,460.48,512.98,719.74,None,105.22,294.77,136.3,59.48,330.66,B,150.0,248.17,200.93,5.92,374.22,B,-100.0,520.0,168.53,364.17,270.16,A,667.5,200.0,684.9,525.51,668.0,None,291.87,250.0,315.66,147.5,398.5,B
104.967,A,7.02,395.0,4,3,157.21,30.34,194.55,22.92,20.51,8.487,0.002358,81.5217,T3,B;C,-343.92,103.2,456.41,511.22,720.2,None,102.56,297.44,136.55,64.16,333.3,B,150.0,249.16,204.23,4.32,378.19,B,-100.0,520.0,164.56,365.1,272.07,A,670.0,200.0,691.06,526.62,673.07,None,279.87,250.0,308.98,134.11,399.07,B
104.967,B,145.76,250.0,4,3,291.47,21.08,319.55,22.59,13.01,14.1479,0.00393,51.7168,T1;T2;T5,A;C,-343.92,103.2,456.41,511.22,720.2,None,102.56,297.44,136.55,64.16,333.3,B,150.0,249.16,204.23,4.32,378.19,B,-100.0,520.0,164.56,365.1,272.07,A,670.0,200.0,691.06,526.62,673.07,None,279.87,250.0,308.98,134.11,399.07,B
104.967,C,150.0,627.35,4,3,349.02,0,356.02,22.79,17.48,15.6233,0.00434,69.4955,,A;B,-343.92,103.2,456.41,511.22,720.2,None,102.56,297.44,136.55,64.16,333.3,B,150.0,249.16,204.23,4.32,378.19,B,-100.0,520.0,164.56,365.1,272.07,A,670.0,200.0,691.06,526.62,673.07,None,279.87,250.0,308.98,134.11,399.07,B
104.983,A,3.63,397.5,4,3,164.02,28.31,199.33,22.92,20.49,8.6957,0.002415,81.4663,T3,B;C,-341.87,105.27,452.51,509.87,720.71,None,100.0,300.0,137.09,68.64,335.77,B,150.0,250.0,207.8,2.97,382.03,B,-100.0,519.49,160.06,365.58,274.16,A,672.5,200.0,697.42,527.84,677.98,None,267.87,250.0,302.62,120.84,399.8,B
104.983,B,147.03,250.0,4,3,302.21,17.43,326.64,22.59,12.99,14.4623,0.004017,51.6261,T1;T2;T5,A;C,-341.87,105.27,452.51,509.87,720.71,None,100.0,300.0,137.09,68.64,335.77,B,150.0,250.0,207.8,2.97,382.03,B,-100.0,519.49,160.06,365.58,274.16,A,672.5,200.0,697.42,527.84,677.98,None,267.87,250.0,302.62,120.84,399.8,B
104.983,C,150.0,632.03,4,3,360.19,0,367.19,22.79,17.46,16.114,0.004476,69.3935,,A;B,-341.87,105.27,452.51,509.87,720.71,None,100.0,300.0,137.09,68.64,335.77,B,150.0,250.0,207.8,2.97,382.03,B,-100.0,519.49,160.06,365.58,274.16,A,672.5,200.0,697.42,527.84,677.98,None,267.87,250.0,302.62,120.84,399.8,B
105.0,A,0.0,400.0,4,3,170.94,26.29,204.24,22.92,20.48,8.9099,0.002475,81.4096,T3,B;C,-340.4,107.6,448.74,508.9,721.19,None,97.5,302.5,137.89,72.96,338.0,B,148.63,251.37,210.19,1.45,385.03,B,-100.0,518.94,155.4,365.95,276.22,A,675.0,200.0,704.01,529.2,682.69,None,255.87,250.0,296.6,107.7,400.64,B
105.0,B,148.17,250.0,4,3,56.38,14.49,77.87,22.58,12.98,3.4479,0.000958,51.6045,T1;T2;T5,A,-340.4,107.6,448.74,508.9,721.19,None,97.5,302.5,137.89,72.96,338.0,B,148.63,251.37,210.19,1.45,385.03,B,-100.0,518.94,155.4,365.95,276.22,A,675.0,200.0,704.01,529.2,682.69,None,255.87,250.0,296.6,107.7,400.64,B
105.0,C,150.0,636.4,4,3,114.56,0,121.56,22.79,17.45,5.335,0.001482,69.3598,,A,-340.4,107.6,448.74,508.9,721.19,None,97.5,302.5,137.89,72.96,338.0,B,148.63,251.37,210.19,1.45,385.03,B,-100.0,518.94,155.4,365.95,276.22,A,675.0,200.0,704.01,529.2,682.69,None,255.87,250.0,296.6,107.7,400.64,B
105.017,A,-3.99,402.56,4,3,178.07,24.24,209.31,22.92,20.47,9.1315,0.002537,81.3514,T3,B;C,-339.45,110.16,445.01,508.24,721.63,None,95.0,305.0,138.99,77.19,339.9,B,147.02,252.98,212.56,3.66,387.46,B,-100.0,518.37,150.43,366.2,278.2,A,677.5,200.0,710.96,530.7,687.19,None,243.87,250.0,291.05,94.71,401.55,B
105.017,B,149.16,250.0,4,3,60.01,12.2,79.21,22.58,12.98,3.5075,0.000974,51.5825,T1;T2;T5,A,-339.45,110.16,445.01,508.24,721.63,None,95.0,305.0,138.99,77.19,339.9,B,147.02,252.98,212.56,3.66,387.46,B,-100.0,518.37,150.43,366.2,278.2,A,677.5,200.0,710.96,530.7,687.19,None,243.87,250.0,291.05,94.71,401.55,B
105.017,C,150.0,640.42,4,3,118.05,0,125.05,22.79,17.44,5.4883,0.001525,69.325,,A,-339.45,110.16,445.01,508.24,721.63,None,95.0,305.0,138.99,77.19,339.9,B,147.02,252.98,212.56,3.66,387.46,B,-100.0,518.37,150.43,366.2,278.2,A,677.5,200.0,710.96,530.7,687.19,None,243.87,250.0,291.05,94.71,401.55,B
105.033,A,-8.28,405.14,4,3,185.32,22.21,214.53,22.92,20.45,9.3594,0.0026,81.2919,T3,B;C,-338.98,112.9,441.32,507.83,721.95,None,92.5,307.5,140.32,81.32,341.43,B,145.21,254.79,214.85,6.77,389.29,B,-100.0,517.76,145.25,366.33,280.09,A,680.0,200.0,718.2,532.35,691.43,None,231.87,250.0,285.9,81.87,402.47,B
105.033,B,150.0,250.0,4,3,63.87,10.52,81.39,22.58,12.97,3.6037,0.001001,51.5599,T1;T2;T5,A,-338.98,112.9,441.32,507.83,721.95,None,92.5,307.5,140.32,81.32,341.43,B,145.21,254.79,214.85,6.77,389.29,B,-100.0,517.76,145.25,366.33,280.09,A,680.0,200.0,718.2,532.35,691.43,None,231.87,250.0,285.9,81.87,402.47,B
105.033,C,150.0,644.05,4,3,121.45,0,128.45,22.78,17.43,5.6373,0.001566,69.2894,,A,-338.98,112.9,441.32,507.83,721.95,None,92.5,307.5,140.32,81.32,341.43,B,145.21,254.79,214.85,6.77,389.29,B,-100.0,517.76,145.25,366.33,280.09,A,680.0,200.0,718.2,532.35,691.43,None,231.87,250.0,285.9,81.87,402.47,B
105.05,A,-8.43,405.22,4,3,186.91,21.96,215.87,22.92,20.44,9.4182,0.002616,81.2319,T3,B;C,-338.91,115.79,439.31,506.04,722.14,None,90.0,310.0,136.95,82.91,342.55,B,143.2,256.8,212.18,7.68,390.52,B,-100.0,517.11,144.58,363.91,281.85,A,682.5,200.0,720.76,536.34,695.41,None,219.87,250.0,276.07,71.26,403.35,B
105.05,B,148.63,251.37,4,3,62.6,9.23,78.83,22.58,12.97,3.4905,0.00097,51.538,T1;T2;T5,A,-338.91,115.79,439.31,506.04,722.14,None,90.0,310.0,136.95,82.91,342.55,B,143.2,256.8,212.18,7.68,390.52,B,-100.0,517.11,144.58,363.91,281.85,A,682.5,200.0,720.76,536.34,695.41,None,219.87,250.0,276.07,71.26,403.35,B
105.05,C,150.0,647.26,4,3,124.31,0,131.31,22.78,17.42,5.7632,0.001601,69.2529,,A,-338.91,115.79,439.31,506.04,722.14,None,90.0,310.0,136.95,82.91,342.55,B,143.2,256.8,212.18,7.68,390.52,B,-100.0,517.11,144.58,363.91,281.85,A,682.5,200.0,720.76,536.34,695.41,None,219.87,250.0,276.07,71.26,403.35,B
105.067,A,-12.77,407.7,4,3,191.59,20.03,218.63,22.92,20.42,9.5389,0.00265,81.1712,T3,B;C,-339.2,118.8,435.92,504.4,722.14,None,87.5,312.5,138.27,84.18,343.24,B,141.02,258.98,213.93,8.5,391.12,B,-100.0,516.42,139.38,361.14,283.45,A,685.0,200.0,728.02,540.58,699.09,None,207.87,250.0,271.21,60.92,404.16,B
105.067,B,147.02,252.98,4,3,64.45,8.23,79.68,22.58,12.96,3.5281,0.00098,51.5158,T1;T2;T5,A,-339.2,118.8,435.92,504.4,722.14,None,87.5,312.5,138.27,84.18,343.24,B,141.02,258.98,213.93,8.5,391.12,B,-100.0,516.42,139.38,361.14,283.45,A,685.0,200.0,728.02,540.58,699.09,None,207.87,250.0,271.21,60.92,404.16,B
105.067,C,150.0,650.0,4,3,127.14,0,134.14,22.78,17.41,5.8877,0.001635,69.2156,,A,-339.2,118.8,435.92,504.4,722.14,None,87.5,312.5,138.27,84.18,343.24,B,141.02,258.98,213.93,8.5,391.12,B,-100.0,516.42,139.38,361.14,283.45,A,685.0,200.0,728.02,540.58,699.09,None,207.87,250.0,271.21,60.92,404.16,B
105.083,A,-13.25,407.98,4,3,190.18,19.64,216.82,22.92,20.41,9.4603,0.002628,81.1109,T3,B;C,-339.79,121.88,434.15,502.88,720.28,None,85.0,315.0,135.27,85.15,341.25,B,138.68,261.32,211.16,9.24,388.84,B,-100.0,515.67,138.29,358.03,283.8,A,687.5,200.0,730.96,545.05,701.0,None,200.0,250.0,265.39,55.0,403.11,B
105.083,B,145.21,254.79,4,3,62.99,7.83,77.81,22.58,12.95,3.4457,0.000957,51.4942,T1;T2;T5,A,-339.79,121.88,434.15,502.88,720.28,None,85.0,315.0,135.27,85.15,341.25,B,138.68,261.32,211.16,9.24,388.84,B,-100.0,515.67,138.29,358.03,283.8,A,687.5,200.0,730.96,545.05,701.0,None,200.0,250.0,265.39,55.0,403.11,B
105.083,C,150.0,650.0,4,3,127.19,0,134.19,22.78,17.4,5.8897,0.001636,69.1783,,A,-339.79,121.88,434.15,502.88,720.28,None,85.0,315.0,135.27,85.15,341.25,B,138.68,261.32,211.16,9.24,388.84,B,-100.0,515.67,138.29,358.03,283.8,A,687.5,200.0,730.96,545.05,701.0,None,200.0,250.0,265.39,55.0,403.11,B
105.1,A,-17.63,410.38,4,3,189.72,17.84,214.56,22.92,20.39,9.3618,0.002601,81.0513,T3,B;C,-340.62,125.0,431.01,501.46,716.56,None,82.5,317.5,136.58,85.84,336.59,B,136.2,263.8,212.48,9.9,383.7,B,-100.0,514.88,133.06,354.61,282.88,A,690.0,200.0,738.24,549.74,701.17,None,200.0,250.86,269.83,57.11,399.54,B
105.1,B,143.2,256.8,4,3,64.42,8.14,79.56,22.58,12.95,3.523,0.000979,51.4721,T1;T2;T5,A,-340.62,125.0,431.01,501.46,716.56,None,82.5,317.5,136.58,85.84,336.59,B,136.2,263.8,212.48,9.9,383.7,B,-100.0,514.88,133.06,354.61,282.88,A,690.0,200.0,738.24,549.74,701.17,None,200.0,250.86,269.83,57.11,399.54,B
105.1,C,150.0,647.26,4,3,125.3,0,132.3,22.78,17.39,5.807,0.001613,69.1416,,A,-340.62,125.0,431.01,501.46,716.56,None,82.5,317.5,136.58,85.84,336.59,B,136.2,263.8,212.48,9.9,383.7,B,-100.0,514.88,133.06,354.61,282.88,A,690.0,200.0,738.24,549.74,701.17,None,200.0,250.86,269.83,57.11,399.54,B
105.117,A,-18.4,410.8,4,3,185.42,17.35,209.77,22.92,20.38,9.1532,0.002543,80.9931,T3,B;C,-341.65,128.12,429.41,500.09,712.67,None,80.0,320.0,133.89,86.29,331.52,B,133.6,266.4,209.66,10.49,378.01,B,-100.0,514.03,131.59,350.91,281.79,A,692.5,200.0,741.5,554.63,701.06,None,200.0,251.92,270.08,59.41,395.3,B
105.117,B,141.02,258.98,4,3,62.8,8.45,78.25,22.58,12.94,3.4652,0.000963,51.4504,T1;T2;T5,A,-341.65,128.12,429.41,500.09,712.67,None,80.0,320.0,133.89,86.29,331.52,B,133.6,266.4,209.66,10.49,378.01,B,-100.0,514.03,131.59,350.91,281.79,A,692.5,200.0,741.5,554.63,701.06,None,200.0,251.92,270.08,59.41,395.3,B
105.117,C,150.0,644.05,4,3,122.62,0,129.62,22.78,17.39,5.6892,0.00158,69.1056,,A,-341.65,128.12,429.41,500.09,712.67,None,80.0,320.0,133.89,86.29,331.52,B,133.6,266.4,209.66,10.49,378.01,B,-100.0,514.03,131.59,350.91,281.79,A,692.5,200.0,741.5,554.63,701.06,None,200.0,251.92,270.08,59.41,395.3,B
105.133,A,-22.82,413.14,4,3,184.21,15.66,206.87,22.92,20.36,9.0269,0.002507,80.9356,T3,B;C,-342.8,131.2,426.47,498.75,708.63,None,77.5,322.5,135.2,86.51,326.08,B,130.9,269.1,210.66,10.99,371.81,B,-100.0,513.12,126.31,346.94,280.54,A,695.0,200.0,748.79,559.69,700.71,None,200.0,253.16,274.3,61.87,390.47,B
105.133,B,138.68,261.32,4,3,308.56,8.75,324.31,22.58,12.92,14.3611,0.003989,51.3603,T1;T2;T5,A;C,-342.8,131.2,426.47,498.75,708.63,None,77.5,322.5,135.2,86.51,326.08,B,130.9,269.1,210.66,10.99,371.81,B,-100.0,513.12,126.31,346.94,280.54,A,695.0,200.0,748.79,559.69,700.71,None,200.0,253.16,274.3,61.87,390.47,B
105.133,C,150.0,640.42,4,3,365.0,0,372.0,22.78,17.36,16.3285,0.004536,69.0023,,A;B,-342.8,131.2,426.47,498.75,708.63,None,77.5,322.5,135.2,86.51,326.08,B,130.9,269.1,210.66,10.99,371.81,B,-100.0,513.12,126.31,346.94,280.54,A,695.0,200.0,748.79,559.69,700.71,None,200.0,253.16,274.3,61.87,390.47,B
105.15,A,-23.83,413.67,4,3,179.36,15.11,201.47,22.92,20.35,8.7917,0.002442,80.8796,T3,B;C,-344.03,134.21,425.0,497.4,704.46,None,75.0,325.0,132.78,86.55,320.3,B,128.12,271.88,207.84,11.42,365.18,B,-100.0,512.16,124.5,342.74,279.17,A,697.5,200.0,752.31,564.92,700.14,None,200.0,254.56,274.62,64.47,385.1,B
105.15,B,136.2,263.8,4,3,296.64,9.04,312.68,22.58,12.9,13.8467,0.003846,51.2734,T1;T2;T5,A;C,-344.03,134.21,425.0,497.4,704.46,None,75.0,325.0,132.78,86.55,320.3,B,128.12,271.88,207.84,11.42,365.18,B,-100.0,512.16,124.5,342.74,279.17,A,697.5,200.0,752.31,564.92,700.14,None,200.0,254.56,274.62,64.47,385.1,B
105.15,C,150.0,636.4,4,3,351.67,0,358.67,22.78,17.33,15.744,0.004373,68.9026,,A;B,-344.03,134.21,425.0,497.4,704.46,None,75.0,325.0,132.78,86.55,320.3,B,128.12,271.88,207.84,11.42,365.18,B,-100.0,512.16,124.5,342.74,279.17,A,697.5,200.0,752.31,564.92,700.14,None,200.0,254.56,274.62,64.47,385.1,B
105.167,A,-28.27,415.96,4,3,177.7,13.54,198.24,22.92,20.33,8.6508,0.002403,80.8246,T3,B;C,-345.28,137.1,422.2,496.02,700.18,None,72.5,327.5,134.09,86.41,314.24,B,125.28,274.72,208.64,11.76,358.17,B,-100.0,511.12,119.17,338.31,277.7,A,700.0,200.0,759.62,570.28,699.39,None,200.0,256.09,278.69,67.2,379.25,B
105.167,B,133.6,266.4,4,3,286.83,9.34,303.16,22.58,12.88,13.4259,0.003729,51.1892,T1;T2;T5,A;C,-345.28,137.1,422.2,496.02,700.18,None,72.5,327.5,134.09,86.41,314.24,B,125.28,274.72,208.64,11.76,358.17,B,-100.0,511.12,119.17,338.31,277.7,A,700.0,200.0,759.62,570.28,699.39,None,200.0,256.09,278.69,67.2,379.25,B
105.167,C,150.0,632.03,4,3,338.56,0,345.56,22.78,17.31,15.1694,0.004214,68.8066,,A;B,-345.28,137.1,422.2,496.02,700.18,None,72.5,327.5,134.09,86.41,314.24,B,125.28,274.72,208.64,11.76,358.17,B,-100.0,511.12,119.17,338.31,277.7,A,700.0,200.0,759.62,570.28,699.39,None,200.0,256.09,278.69,67.2,379.25,B
105.183,A,-29.48,416.58,4,3,172.58,12.95,192.53,22.91,20.32,8.402,0.002334,80.7711,T3,B;C,-346.48,139.84,420.8,494.58,695.82,None,70.0,330.0,131.87,86.13,307.92,B,122.4,277.6,205.86,12.03,350.84,B,-100.0,510.01,117.07,333.7,276.17,A,700.0,199.43,761.11,573.35,696.86,None,200.0,257.74,279.08,70.02,372.98,B
105.183,B,130.9,269.1,4,3,274.15,9.64,290.79,22.58,12.86,12.8784,0.003577,51.1084,T1;T2;T5,A;C,-346.48,139.84,420.8,494.58,695.82,None,70.0,330.0,131.87,86.13,307.92,B,122.4,277.6,205.86,12.03,350.84,B,-100.0,510.01,117.07,333.7,276.17,A,700.0,199.43,761.11,573.35,696.86,None,200.0,257.74,279.08,70.02,372.98,B
105.183,C,150.0,627.35,4,3,324.32,0,331.32,22.78,17.29,14.545,0.00404,68.7146,,A;B,-346.48,139.84,420.8,494.58,695.82,None,70.0,330.0,131.87,86.13,307.92,B,122.4,277.6,205.86,12.03,350.84,B,-100.0,510.01,117.07,333.7,276.17,A,700.0,199.43,761.11,573.35,696.86,None,200.0,257.74,279.08,70.02,372.98,B
105.2,A,-33.94,418.82,4,3,170.74,11.51,189.25,22.91,20.31,8.259,0.002294,80.7185,T3,B;C,-347.6,142.4,418.08,493.03,691.38,None,67.5,332.5,133.2,85.74,301.4,B,119.49,280.51,206.57,12.21,343.24,B,-100.0,508.84,111.65,328.92,274.58,A,700.0,198.72,766.24,576.54,694.26,None,200.0,259.48,283.05,72.94,366.35,B
105.2,B,128.12,271.88,4,3,263.73,9.96,280.69,22.58,12.84,12.4315,0.003453,51.0305,T1;T2;T5,A;C,-347.6,142.4,418.08,493.03,691.38,None,67.5,332.5,133.2,85.74,301.4,B,119.49,280.51,206.57,12.21,343.24,B,-100.0,508.84,111.65,328.92,274.58,A,700.0,198.72,766.24,576.54,694.26,None,200.0,259.48,283.05,72.94,366.35,B
105.2,C,150.0,622.39,4,3,310.81,0,317.81,22.78,17.26,13.9527,0.003876,68.6263,,A;B,-347.6,142.4,418.08,493.03,691.38,None,67.5,332.5,133.2,85.74,301.4,B,119.49,280.51,206.57,12.21,343.24,B,-100.0,508.84,111.65,328.92,274.58,A,700.0,198.72,766.24,576.54,694.26,None,200.0,259.48,283.05,72.94,366.35,B
105.217,A,-35.28,419.49,4,3,165.73,10.91,183.64,22.91,20.29,8.0145,0.002226,80.6675,T3,B;C,-348.57,144.73,416.7,491.36,687.01,None,65.0,335.0,131.13,85.25,294.91,B,116.58,283.42,203.9,12.32,335.64,B,-100.0,507.58,109.3,324.0,273.06,A,700.0,197.89,767.95,579.83,691.72,None,200.0,261.28,283.53,75.91,359.61,B
105.217,B,125.28,274.72,4,3,251.14,10.29,268.43,22.58,12.82,11.8893,0.003303,50.9559,T1;T2;T5,A;C,-348.57,144.73,416.7,491.36,687.01,None,65.0,335.0,131.13,85.25,294.91,B,116.58,283.42,203.9,12.32,335.64,B,-100.0,507.58,109.3,324.0,273.06,A,700.0,197.89,767.95,579.83,691.72,None,200.0,261.28,283.53,75.91,359.61,B
105.217,C,150.0,617.39,4,3,296.81,0,303.81,22.78,17.24,13.3384,0.003705,68.5419,,A;B,-348.57,144.73,416.7,491.36,687.01,None,65.0,335.0,131.13,85.25,294.91,B,116.58,283.42,203.9,12.32,335.64,B,-100.0,507.58,109.3,324.0,273.06,A,700.0,197.89,767.95,579.83,691.72,None,200.0,261.28,283.53,75.91,359.61,B
105.233,A,-39.77,421.7,4,3,167.58,9.59,184.17,22.91,20.28,8.0375,0.002233,80.6164,T3,B;C,-349.32,146.8,414.0,489.52,686.0,None,62.5,337.5,132.47,84.71,293.07,B,113.67,286.33,204.62,12.34,332.86,B,-100.0,506.24,103.8,318.96,273.52,A,700.0,196.96,773.15,583.2,692.17,None,200.0,263.13,287.46,78.94,357.58,B
105.233,B,122.4,277.6,4,3,247.72,10.65,265.37,22.58,12.8,11.7541,0.003265,50.8822,T1;T2;T5,A;C,-349.32,146.8,414.0,489.52,686.0,None,62.5,337.5,132.47,84.71,293.07,B,113.67,286.33,204.62,12.34,332.86,B,-100.0,506.24,103.8,318.96,273.52,A,700.0,196.96,773.15,583.2,692.17,None,200.0,263.13,287.46,78.94,357.58,B
105.233,C,150.0,617.2,4,3,294.2,0,301.2,22.78,17.22,13.2245,0.003673,68.4583,,A;B,-349.32,146.8,414.0,489.52,686.0,None,62.5,337.5,132.47,84.71,293.07,B,113.67,286.33,204.62,12.34,332.86,B,-100.0,506.24,103.8,318.96,273.52,A,700.0,196.96,773.15,583.2,692.17,None,200.0,263.13,287.46,78.94,357.58,B
105.25,A,-41.2,422.4,4,3,162.83,9.01,178.84,22.91,20.27,7.8052,0.002168,80.5667,T3,B;C,-349.82,148.57,412.59,487.51,681.74,None,60.0,340.0,130.5,84.13,286.69,B,110.8,289.2,202.1,12.29,325.37,B,-100.0,504.82,101.24,313.83,272.09,A,700.0,195.94,775.02,586.64,689.76,None,200.0,265.0,288.01,81.99,350.78,B
105.25,B,119.49,280.51,4,3,235.64,11.03,253.67,22.58,12.78,11.2364,0.003121,50.8117,T1;T2;T5,A;C,-349.82,148.57,412.59,487.51,681.74,None,60.0,340.0,130.5,84.13,286.69,B,110.8,289.2,202.1,12.29,325.37,B,-100.0,504.82,101.24,313.83,272.09,A,700.0,195.94,775.02,586.64,689.76,None,200.0,265.0,288.01,81.99,350.78,B
105.25,C,150.0,612.2,4,3,280.93,0,287.93,22.77,17.2,12.6423,0.003512,68.3783,,A;B,-349.82,148.57,412.59,487.51,681.74,None,60.0,340.0,130.5,84.13,286.69,B,110.8,289.2,202.1,12.29,325.37,B,-100.0,504.82,101.24,313.83,272.09,A,700.0,195.94,775.02,586.64,689.76,None,200.0,265.0,288.01,81.99,350.78,B
105.267,A,-45.7,424.58,4,3,164.7,7.81,179.51,22.91,20.26,7.8348,0.002176,80.5168,T3,B;C,-350.0,150.0,409.87,485.28,680.64,None,57.5,342.5,131.86,83.54,284.75,B,107.98,292.02,202.95,12.16,322.53,B,-100.0,503.3,95.64,308.63,272.53,A,700.0,194.84,780.29,590.11,690.19,None,200.0,266.87,291.96,85.05,348.54,B
105.267,B,116.58,283.42,4,3,232.15,11.44,250.6,22.58,12.77,11.1005,0.003083,50.7421,T1;T2;T5,A;C,-350.0,150.0,409.87,485.28,680.64,None,57.5,342.5,131.86,83.54,284.75,B,107.98,292.02,202.95,12.16,322.53,B,-100.0,503.3,95.64,308.63,272.53,A,700.0,194.84,780.29,590.11,690.19,None,200.0,266.87,291.96,85.05,348.54,B
105.267,C,150.0,611.81,4,3,278.34,0,285.34,22.77,17.18,12.5292,0.00348,68.299,,A;B,-350.0,150.0,409.87,485.28,680.64,None,57.5,342.5,131.86,83.54,284.75,B,107.98,292.02,202.95,12.16,322.53,B,-100.0,503.3,95.64,308.63,272.53,A,700.0,194.84,780.29,590.11,690.19,None,200.0,266.87,291.96,85.05,348.54,B
105.283,A,-47.17,425.28,4,3,160.23,7.27,174.5,22.91,20.24,7.6163,0.002116,80.4683,T3,B;C,-348.57,151.37,407.27,481.54,675.27,None,55.0,345.0,129.94,82.97,278.51,B,105.22,294.77,200.64,11.95,315.23,B,-100.0,501.7,92.9,303.38,271.2,A,700.0,193.68,782.24,593.6,687.87,None,200.0,268.72,292.58,88.11,341.76,B
105.283,B,113.67,286.33,4,3,220.71,11.89,239.6,22.57,12.75,10.6137,0.002948,50.6756,T1;T2;T5,A;C,-348.57,151.37,407.27,481.54,675.27,None,55.0,345.0,129.94,82.97,278.51,B,105.22,294.77,200.64,11.95,315.23,B,-100.0,501.7,92.9,303.38,271.2,A,700.0,193.68,782.24,593.6,687.87,None,200.0,268.72,292.58,88.11,341.76,B
105.283,C,150.0,606.81,4,3,265.89,0,272.89,22.77,17.16,11.9828,0.003329,68.2232,,A;B,-348.57,151.37,407.27,481.54,675.27,None,55.0,345.0,129.94,82.97,278.51,B,105.22,294.77,200.64,11.95,315.23,B,-100.0,501.7,92.9,303.38,271.2,A,700.0,193.68,782.24,593.6,687.87,None,200.0,268.72,292.58,88.11,341.76,B
105.3,A,-51.68,427.44,4,3,162.24,6.2,175.44,22.91,20.23,7.6573,0.002127,80.4196,T3,B;C,-346.8,152.98,403.02,477.45,672.51,None,52.5,347.5,131.31,82.45,276.51,B,102.56,297.44,201.71,11.65,312.43,B,-100.0,500.0,87.18,298.12,271.64,A,700.0,192.48,787.54,597.09,688.26,None,200.0,270.52,296.59,91.13,339.43,B
105.3,B,110.8,289.2,4,3,217.39,12.36,236.75,22.57,12.73,10.4877,0.002913,50.6098,T1;T2;T5,A;C,-346.8,152.98,403.02,477.45,672.51,None,52.5,347.5,131.31,82.45,276.51,B,102.56,297.44,201.71,11.65,312.43,B,-100.0,500.0,87.18,298.12,271.64,A,700.0,192.48,787.54,597.09,688.26,None,200.0,270.52,296.59,91.13,339.43,B
